seqcol_digest,refget_digest,alias,alias_kind,sequence_accession
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.ijki8zwyFOmILREuoZz7EKaDeJo6hzK6,HSCHR10_1_CTG1,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.ijki8zwyFOmILREuoZz7EKaDeJo6hzK6,chr10_GL383545v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.iywmqFQ-6Fh14pAPqaLYvu06VSZSgnDe,KI270814.1,genbank_accession,KI270814.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.iywmqFQ-6Fh14pAPqaLYvu06VSZSgnDe,NT_187566.1,refseq_accession,NT_187566.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.iywmqFQ-6Fh14pAPqaLYvu06VSZSgnDe,HSCHR8_1_CTG6,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.iywmqFQ-6Fh14pAPqaLYvu06VSZSgnDe,chr8_KI270814v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.jpgI9PKjFFcmRJ6DhA24-SlqBP_WbtsJ,GL383567.1,genbank_accession,GL383567.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.jpgI9PKjFFcmRJ6DhA24-SlqBP_WbtsJ,NW_003315956.1,refseq_accession,NW_003315956.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.jpgI9PKjFFcmRJ6DhA24-SlqBP_WbtsJ,HSCHR18_1_CTG1_1,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.jpgI9PKjFFcmRJ6DhA24-SlqBP_WbtsJ,chr18_GL383567v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.k06DDHZa4bfyT9BNshqRPO4cLDD_dwwY,KI270915.1,genbank_accession,KI270915.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.k06DDHZa4bfyT9BNshqRPO4cLDD_dwwY,NT_187669.1,refseq_accession,NT_187669.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.k06DDHZa4bfyT9BNshqRPO4cLDD_dwwY,HSCHR19KIR_T7526_A_HAP_CTG3_1,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.k06DDHZa4bfyT9BNshqRPO4cLDD_dwwY,chr19_KI270915v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.k34wPvdMdinrOSGJPSi66oc_zWwsNQno,KI270829.1,genbank_accession,KI270829.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.k34wPvdMdinrOSGJPSi66oc_zWwsNQno,NT_187583.1,refseq_accession,NT_187583.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.k34wPvdMdinrOSGJPSi66oc_zWwsNQno,HSCHR11_1_CTG5,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.k34wPvdMdinrOSGJPSi66oc_zWwsNQno,chr11_KI270829v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.k3grVkjY-hoWcCUojHw6VU6GE3MZ8Sct,J01415.2,genbank_accession,J01415.2
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.k3grVkjY-hoWcCUojHw6VU6GE3MZ8Sct,NC_012920.1,refseq_accession,NC_012920.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.k3grVkjY-hoWcCUojHw6VU6GE3MZ8Sct,MT,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.k3grVkjY-hoWcCUojHw6VU6GE3MZ8Sct,chrM,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.kH-2_CUCQqpxQWVpHGnxjawC0RfwHeVU,KI270816.1,genbank_accession,KI270816.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.kH-2_CUCQqpxQWVpHGnxjawC0RfwHeVU,NT_187571.1,refseq_accession,NT_187571.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.kH-2_CUCQqpxQWVpHGnxjawC0RfwHeVU,HSCHR8_3_CTG7,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.kH-2_CUCQqpxQWVpHGnxjawC0RfwHeVU,chr8_KI270816v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.kbbbrWmgtIJj-EfUWxjXzA1EcnqCLpZU,KI270815.1,genbank_accession,KI270815.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.kbbbrWmgtIJj-EfUWxjXzA1EcnqCLpZU,NT_187569.1,refseq_accession,NT_187569.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.kbbbrWmgtIJj-EfUWxjXzA1EcnqCLpZU,HSCHR8_2_CTG7,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.kbbbrWmgtIJj-EfUWxjXzA1EcnqCLpZU,chr8_KI270815v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.kflhCIz0b8fRXM_wCH3ObtDaSR4FWOtA,KI270921.1,genbank_accession,KI270921.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.kflhCIz0b8fRXM_wCH3ObtDaSR4FWOtA,NT_187675.1,refseq_accession,NT_187675.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.kflhCIz0b8fRXM_wCH3ObtDaSR4FWOtA,HSCHR19KIR_FH05_B_HAP_CTG3_1,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.kflhCIz0b8fRXM_wCH3ObtDaSR4FWOtA,chr19_KI270921v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.knIogkkzIS8j1yaYvyhp5jT3dDQuIby1,KI270312.1,genbank_accession,KI270312.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.knIogkkzIS8j1yaYvyhp5jT3dDQuIby1,NT_187405.1,refseq_accession,NT_187405.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.knIogkkzIS8j1yaYvyhp5jT3dDQuIby1,HSCHRUN_RANDOM_109,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.knIogkkzIS8j1yaYvyhp5jT3dDQuIby1,chrUn_KI270312v1,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.lmsj7PeHPqJSRaNOMJQ7lZRV3Kaf9pAx,KI270901.1,genbank_accession,KI270901.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.lmsj7PeHPqJSRaNOMJQ7lZRV3Kaf9pAx,NT_187655.1,refseq_accession,NT_187655.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.lmsj7PeHPqJSRaNOMJQ7lZRV3Kaf9pAx,HSCHR8_6_CTG1,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.lmsj7PeHPqJSRaNOMJQ7lZRV3Kaf9pAx,chr8_KI270901v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.lplR7ddIA7iiyP99iMCZSD4W1Jqo8LkQ,KI270767.1,genbank_accession,KI270767.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.lplR7ddIA7iiyP99iMCZSD4W1Jqo8LkQ,NT_187523.1,refseq_accession,NT_187523.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.lplR7ddIA7iiyP99iMCZSD4W1Jqo8LkQ,HSCHR2_1_CTG15,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.lplR7ddIA7iiyP99iMCZSD4W1Jqo8LkQ,chr2_KI270767v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.lyuogRBpRZYux7eMQzGEwloXi8ml9OUW,GL383583.2,genbank_accession,GL383583.2
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.lyuogRBpRZYux7eMQzGEwloXi8ml9OUW,NW_003315972.2,refseq_accession,NW_003315972.2
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.lyuogRBpRZYux7eMQzGEwloXi8ml9OUW,HSCHR22_1_CTG2,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.lyuogRBpRZYux7eMQzGEwloXi8ml9OUW,chr22_GL383583v2_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.mLliKkGv9SGt6l8kH3bwRYSRbC-xgjM1,KI270589.1,genbank_accession,KI270589.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.mLliKkGv9SGt6l8kH3bwRYSRbC-xgjM1,NT_187451.1,refseq_accession,NT_187451.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.mLliKkGv9SGt6l8kH3bwRYSRbC-xgjM1,HSCHRUN_RANDOM_159,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.mLliKkGv9SGt6l8kH3bwRYSRbC-xgjM1,chrUn_KI270589v1,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.mP7TEDahg_9flBgsQ09FRJI9G1iS8tz7,KI270509.1,genbank_accession,KI270509.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.mP7TEDahg_9flBgsQ09FRJI9G1iS8tz7,NT_187428.1,refseq_accession,NT_187428.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.mP7TEDahg_9flBgsQ09FRJI9G1iS8tz7,HSCHRUN_RANDOM_132,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.mP7TEDahg_9flBgsQ09FRJI9G1iS8tz7,chrUn_KI270509v1,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.mpHjLXhnMYfgLLGk6F1q7Le-oXDnoCle,GL383568.1,genbank_accession,GL383568.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.mpHjLXhnMYfgLLGk6F1q7Le-oXDnoCle,NW_003315957.1,refseq_accession,NW_003315957.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.mpHjLXhnMYfgLLGk6F1q7Le-oXDnoCle,HSCHR18_1_CTG2,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.mpHjLXhnMYfgLLGk6F1q7Le-oXDnoCle,chr18_GL383568v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.mvKVobCyCalugbLZrMFgtNRiM5oVV3ew,GL949747.2,genbank_accession,GL949747.2
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.mvKVobCyCalugbLZrMFgtNRiM5oVV3ew,NW_003571055.2,refseq_accession,NW_003571055.2
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.mvKVobCyCalugbLZrMFgtNRiM5oVV3ew,HSCHR19LRC_COX2_CTG3_1,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.mvKVobCyCalugbLZrMFgtNRiM5oVV3ew,chr19_GL949747v2_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.mvbZjGkC1yWP6QWSHxFVpOnT5dxZ0X_1,KI270886.1,genbank_accession,KI270886.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.mvbZjGkC1yWP6QWSHxFVpOnT5dxZ0X_1,NT_187640.1,refseq_accession,NT_187640.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.mvbZjGkC1yWP6QWSHxFVpOnT5dxZ0X_1,HSCHR19KIR_G248_BA2_HAP_CTG3_1,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.mvbZjGkC1yWP6QWSHxFVpOnT5dxZ0X_1,chr19_KI270886v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.mxmnPc-Gg9PQrh9U5tJrLKC3P5vqdOR6,KI270880.1,genbank_accession,KI270880.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.mxmnPc-Gg9PQrh9U5tJrLKC3P5vqdOR6,NT_187634.1,refseq_accession,NT_187634.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.mxmnPc-Gg9PQrh9U5tJrLKC3P5vqdOR6,HSCHRX_1_CTG3,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.mxmnPc-Gg9PQrh9U5tJrLKC3P5vqdOR6,chrX_KI270880v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.nDflcu34zeiGnLNJO9mU4rMpP8ttMoEc,KI270778.1,genbank_accession,KI270778.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.nDflcu34zeiGnLNJO9mU4rMpP8ttMoEc,NT_187536.1,refseq_accession,NT_187536.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.nDflcu34zeiGnLNJO9mU4rMpP8ttMoEc,HSCHR3_3_CTG2_1,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.nDflcu34zeiGnLNJO9mU4rMpP8ttMoEc,chr3_KI270778v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.nHj4LsDnGVh3V_Ts55_EKpse5UmgEFCa,KI270904.1,genbank_accession,KI270904.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.nHj4LsDnGVh3V_Ts55_EKpse5UmgEFCa,NT_187658.1,refseq_accession,NT_187658.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.nHj4LsDnGVh3V_Ts55_EKpse5UmgEFCa,HSCHR12_3_CTG2,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.nHj4LsDnGVh3V_Ts55_EKpse5UmgEFCa,chr12_KI270904v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.nIkci60wCmjAEl603SQ6Ij5kd77WjXbz,KI270859.1,genbank_accession,KI270859.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.nIkci60wCmjAEl603SQ6Ij5kd77WjXbz,NT_187616.1,refseq_accession,NT_187616.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.nIkci60wCmjAEl603SQ6Ij5kd77WjXbz,HSCHR17_9_CTG4,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.nIkci60wCmjAEl603SQ6Ij5kd77WjXbz,chr17_KI270859v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.nNhGXvs5B9t31ETXiIjf3wqoO3wavGDq,KI270899.1,genbank_accession,KI270899.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.nNhGXvs5B9t31ETXiIjf3wqoO3wavGDq,NT_187653.1,refseq_accession,NT_187653.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.nNhGXvs5B9t31ETXiIjf3wqoO3wavGDq,HSCHR7_2_CTG1,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.nNhGXvs5B9t31ETXiIjf3wqoO3wavGDq,chr7_KI270899v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.n_XCYYZCV5lstux2dOvUdnF5_Mq-Li3n,KI270516.1,genbank_accession,KI270516.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.n_XCYYZCV5lstux2dOvUdnF5_Mq-Li3n,NT_187431.1,refseq_accession,NT_187431.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.n_XCYYZCV5lstux2dOvUdnF5_Mq-Li3n,HSCHRUN_RANDOM_135,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.n_XCYYZCV5lstux2dOvUdnF5_Mq-Li3n,chrUn_KI270516v1,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.nh_VQPV_LK3f_6uMX9QWQwSctJB27txp,KI270912.1,genbank_accession,KI270912.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.nh_VQPV_LK3f_6uMX9QWQwSctJB27txp,NT_187665.1,refseq_accession,NT_187665.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.nh_VQPV_LK3f_6uMX9QWQwSctJB27txp,HSCHR18_ALT21_CTG2_1,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.nh_VQPV_LK3f_6uMX9QWQwSctJB27txp,chr18_KI270912v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.o0LCyl_OhEGuybycNH1TadSm9b8q6wuz,KI270724.1,genbank_accession,KI270724.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.o0LCyl_OhEGuybycNH1TadSm9b8q6wuz,NT_187379.1,refseq_accession,NT_187379.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.o0LCyl_OhEGuybycNH1TadSm9b8q6wuz,HSCHR14_CTG6_UNLOCALIZED,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.o0LCyl_OhEGuybycNH1TadSm9b8q6wuz,chr14_KI270724v1_random,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.oDJ0ufO0hX9s9hvElxpShu4Io7wTp3ej,KI270826.1,genbank_accession,KI270826.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.oDJ0ufO0hX9s9hvElxpShu4Io7wTp3ej,NT_187581.1,refseq_accession,NT_187581.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.oDJ0ufO0hX9s9hvElxpShu4Io7wTp3ej,HSCHR11_1_CTG2,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.oDJ0ufO0hX9s9hvElxpShu4Io7wTp3ej,chr11_KI270826v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.oO88g77QjognQj4xmj_tqOWsPp3Yn3GU,KI270870.1,genbank_accession,KI270870.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.oO88g77QjognQj4xmj_tqOWsPp3Yn3GU,NT_187624.1,refseq_accession,NT_187624.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.oO88g77QjognQj4xmj_tqOWsPp3Yn3GU,HSCHR20_1_CTG3,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.oO88g77QjognQj4xmj_tqOWsPp3Yn3GU,chr20_KI270870v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.okgtEs0DCmkmjr_v44IdOe1ryLBi-sgX,KI270706.1,genbank_accession,KI270706.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.okgtEs0DCmkmjr_v44IdOe1ryLBi-sgX,NT_187361.1,refseq_accession,NT_187361.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.okgtEs0DCmkmjr_v44IdOe1ryLBi-sgX,HSCHR1_CTG1_UNLOCALIZED,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.okgtEs0DCmkmjr_v44IdOe1ryLBi-sgX,chr1_KI270706v1_random,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.p9yN1mYgdPjE_L7o9PqV0Yz-9Sk6KKYy,KI270849.1,genbank_accession,KI270849.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.p9yN1mYgdPjE_L7o9PqV0Yz-9Sk6KKYy,NT_187605.1,refseq_accession,NT_187605.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.p9yN1mYgdPjE_L7o9PqV0Yz-9Sk6KKYy,HSCHR15_3_CTG8,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.p9yN1mYgdPjE_L7o9PqV0Yz-9Sk6KKYy,chr15_KI270849v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.pLSdWslH4snX9PEM58OmHaOvSZpcx-iY,KI270730.1,genbank_accession,KI270730.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.pLSdWslH4snX9PEM58OmHaOvSZpcx-iY,NT_187385.1,refseq_accession,NT_187385.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.pLSdWslH4snX9PEM58OmHaOvSZpcx-iY,HSCHR17_RANDOM_CTG5,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.pLSdWslH4snX9PEM58OmHaOvSZpcx-iY,chr17_KI270730v1_random,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.pTtOib7jGZL9lETO295VEWn8jZ9RYCvj,GL000250.2,genbank_accession,GL000250.2
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.pTtOib7jGZL9lETO295VEWn8jZ9RYCvj,NT_167244.2,refseq_accession,NT_167244.2
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.pTtOib7jGZL9lETO295VEWn8jZ9RYCvj,HSCHR6_MHC_APD_CTG1,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.pTtOib7jGZL9lETO295VEWn8jZ9RYCvj,chr6_GL000250v2_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.pZbsVn1ytEQNOzViD_Rvq9YbTSgBjuW_,KI270584.1,genbank_accession,KI270584.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.pZbsVn1ytEQNOzViD_Rvq9YbTSgBjuW_,NT_187453.1,refseq_accession,NT_187453.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.pZbsVn1ytEQNOzViD_Rvq9YbTSgBjuW_,HSCHRUN_RANDOM_161,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.pZbsVn1ytEQNOzViD_Rvq9YbTSgBjuW_,chrUn_KI270584v1,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.pnAqCRBrTsUoBghSD1yp_jXWSmlbdh4g,CM000664.2,genbank_accession,CM000664.2
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.pnAqCRBrTsUoBghSD1yp_jXWSmlbdh4g,NC_000002.12,refseq_accession,NC_000002.12
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.pnAqCRBrTsUoBghSD1yp_jXWSmlbdh4g,2,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.pnAqCRBrTsUoBghSD1yp_jXWSmlbdh4g,chr2,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.poo0yesZKYYpE153PDmlkj1KgcNcrfSl,GL000258.2,genbank_accession,GL000258.2
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.poo0yesZKYYpE153PDmlkj1KgcNcrfSl,NT_167251.2,refseq_accession,NT_167251.2
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.poo0yesZKYYpE153PDmlkj1KgcNcrfSl,HSCHR17_1_CTG5,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.poo0yesZKYYpE153PDmlkj1KgcNcrfSl,chr17_GL000258v2_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.ppBUwlZG_sITzKDbNzcpublyDyzEkg7M,KI270753.1,genbank_accession,KI270753.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.ppBUwlZG_sITzKDbNzcpublyDyzEkg7M,NT_187508.1,refseq_accession,NT_187508.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.ppBUwlZG_sITzKDbNzcpublyDyzEkg7M,HSCHRUN_RANDOM_CTG30,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.ppBUwlZG_sITzKDbNzcpublyDyzEkg7M,chrUn_KI270753v1,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.pqMBdWdebRW3XqCWm4MdDimJxCgseDjH,KI270850.1,genbank_accession,KI270850.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.pqMBdWdebRW3XqCWm4MdDimJxCgseDjH,NT_187606.1,refseq_accession,NT_187606.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.pqMBdWdebRW3XqCWm4MdDimJxCgseDjH,HSCHR15_5_CTG8,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.pqMBdWdebRW3XqCWm4MdDimJxCgseDjH,chr15_KI270850v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.px02pr2p01rDRYZI9Sxa7s9w2sryr_s9,GL383549.1,genbank_accession,GL383549.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.px02pr2p01rDRYZI9Sxa7s9w2sryr_s9,NW_003315938.1,refseq_accession,NW_003315938.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.px02pr2p01rDRYZI9Sxa7s9w2sryr_s9,HSCHR12_1_CTG2,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.px02pr2p01rDRYZI9Sxa7s9w2sryr_s9,chr12_GL383549v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.qStaAo9HyPxz7yXqUQJpCka0sixGY-6J,GL383552.1,genbank_accession,GL383552.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.qStaAo9HyPxz7yXqUQJpCka0sixGY-6J,NW_003315941.1,refseq_accession,NW_003315941.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.qStaAo9HyPxz7yXqUQJpCka0sixGY-6J,HSCHR12_2_CTG2_1,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.qStaAo9HyPxz7yXqUQJpCka0sixGY-6J,chr12_GL383552v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.r4jjK8iybJr5jt4ozg3hY9d6GuNLRwNH,KI270521.1,genbank_accession,KI270521.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.r4jjK8iybJr5jt4ozg3hY9d6GuNLRwNH,NT_187496.1,refseq_accession,NT_187496.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.r4jjK8iybJr5jt4ozg3hY9d6GuNLRwNH,HSCHRUN_RANDOM_204,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.r4jjK8iybJr5jt4ozg3hY9d6GuNLRwNH,chrUn_KI270521v1,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.r5bz8vNOqnaVR5i7NNDPRLc-7lKy0Ofn,JH159146.1,genbank_accession,JH159146.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.r5bz8vNOqnaVR5i7NNDPRLc-7lKy0Ofn,NW_003871091.1,refseq_accession,NW_003871091.1
